"IndividualId","Gender","Population","Organism|Weight","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","mAb|Kd (FcRn) in endosomal space","mAb-Target-InVitro|Kd","mAb-Target-InVitro|koff","Complex Internalization|kint","Target|Reference concentration","Target degradation|kdeg","Organism|EndogenousIgG|Endosome|Start concentration of free FcRn (endosome)"
36,"UNKNOWN","Monkey",7.1799741187971,1,1,0.699605437116109,4.23819277888557e-05,0.00194607337747156,0.302363651879755,0.0151660501630975,0.382439778402473,31.2822420610987
37,"UNKNOWN","Monkey",6.1277475087567,1,1,0.891604098099326,5.9260246225298e-05,0.0014466290053579,0.465437018368549,0.00879768583608659,0.401554179281512,34.9829691089499
38,"UNKNOWN","Monkey",7.27865883022484,1,1,0.796392409478569,0.000105794611140958,0.00167778925735696,0.459732234981934,0.0104658972532123,0.513452096694159,16.6986047027803
39,"UNKNOWN","Monkey",5.83352102890309,1,1,1.79519443452515,7.49146612963378e-05,0.00272790381812694,0.55006132785507,0.0242209527114238,0.427739702969567,24.3490302947177
40,"UNKNOWN","Monkey",4.42902945933353,1,1,1.00448077483441,5.74225847374762e-05,0.00186277450420197,0.62460255706366,0.0131275641584403,0.596903782502772,19.5236523293406
41,"UNKNOWN","Monkey",2.16734754395082,1,1,1.20458539187734,6.46919182562367e-05,0.00206796774488195,0.48951068715362,0.0207467717695056,0.417590818798328,19.1878753072177
42,"UNKNOWN","Monkey",3.51684723213168,1,1,0.866522768105266,0.000108483139602667,0.00113121608752527,0.326766203874099,0.0117306742784972,0.435183378591574,14.2619970322275
43,"UNKNOWN","Monkey",5.25564921612649,1,1,1.21818519682013,3.5204348833575e-05,0.00279203794276081,0.434580181740695,0.0141302094879102,0.286929921295693,22.2455296013108
44,"UNKNOWN","Monkey",6.85080088900905,1,1,1.28567535158133,6.50484113785906e-05,0.00164786683856532,0.307787716878005,0.017019412838989,0.565732711034275,23.7345512975154
45,"UNKNOWN","Monkey",4.53551788466774,1,1,0.848086238697102,4.99876913430288e-05,0.00187794309980675,0.366456248743529,0.0133523484607689,0.552557719197025,14.0896558484892
46,"UNKNOWN","Monkey",7.22217839547534,1,1,0.711801030074781,4.73331128516263e-05,0.00211864052440599,0.583686020866712,0.012706479339869,0.584987245317154,22.1129933144958
47,"UNKNOWN","Monkey",3.57398959695082,1,1,1.43424830683103,6.20790552790978e-05,0.00292368406220907,0.493418103971909,0.0112189253236608,0.443030626163045,36.4168637644281
48,"UNKNOWN","Monkey",5.94097769816451,1,1,0.898969171291841,6.1848003392736e-05,0.00160435161028864,0.601619693630683,0.00898367641430421,0.466045775078958,18.1209382337313
49,"UNKNOWN","Monkey",2.91688101595122,1,1,0.90414161414475,9.41837647251894e-05,0.00202490276016418,0.64604670407641,0.0104355925755502,0.391695130533713,21.3130320693197
50,"UNKNOWN","Monkey",7.2459798405161,1,1,0.973037454277795,4.60552157732833e-05,0.00132520583843681,0.353034933251597,0.0147693349824718,0.532536723965745,28.6855372697723
51,"UNKNOWN","Monkey",2.94232040221911,1,1,1.19589790318763,7.0703852643684e-05,0.00215828416319606,0.50556589924945,0.0120645653652055,0.360643707457948,15.7588586194371
52,"UNKNOWN","Monkey",5.87563563039323,1,1,1.94607674788534,4.16597895658034e-05,0.0023073273255103,0.376235770394445,0.00762227073118162,0.234052233951204,19.2179186221797
53,"UNKNOWN","Monkey",7.10556950378491,1,1,0.854077928869394,6.70992425833399e-05,0.0011788258131996,0.85887315214051,0.00570773816294705,0.259807589403415,14.5682576937287
54,"UNKNOWN","Monkey",2.66719530181363,1,1,1.61851091682,3.39701264079903e-05,0.00150560187213177,0.569279869285902,0.0109186352826835,0.503650288909536,17.1608972602998
55,"UNKNOWN","Monkey",2.92744732132528,1,1,0.937631166867528,5.07356050290464e-05,0.0015677669504491,0.545059639285446,0.0273948163245771,0.632347579733883,21.8892705466011
56,"UNKNOWN","Monkey",2.85248948673368,1,1,1.14558044436225,4.35853107713589e-05,0.00188880233598708,0.594447525922369,0.012409537003077,0.535243204243025,17.7291459899432
57,"UNKNOWN","Monkey",2.5040026477091,1,1,0.629055626255915,6.24980425559829e-05,0.00129826593966166,0.34095057701246,0.0189680207556587,0.310295730308992,14.9685858523817
58,"UNKNOWN","Monkey",7.45820920423521,1,1,0.986769423698439,4.0949401249017e-05,0.00141590462913996,0.762444537729864,0.0179385048538081,0.627576901147519,26.3101652430443
59,"UNKNOWN","Monkey",4.13777806336888,1,1,1.17518783833932,5.94107830404115e-05,0.00257386875914539,0.459054015107364,0.0139626136981068,0.39955679195504,21.1670126535335
60,"UNKNOWN","Monkey",7.04472778599929,1,1,1.66257268978756,5.10069357856402e-05,0.00181336370930729,0.315525462986804,0.00997640898566518,0.47129134447101,17.6200608158591
61,"UNKNOWN","Monkey",5.60061824861943,1,1,0.728273119381686,8.5728175405735e-05,0.00204841680858946,0.214323137111801,0.0174067290714206,0.301908608681962,17.9803051685256
62,"UNKNOWN","Monkey",3.74947973794745,1,1,0.783497888651725,5.57715919949619e-05,0.0018325862775487,0.339838086226761,0.00948190042979477,0.6499103571144,25.2052401608061
63,"UNKNOWN","Monkey",5.56352910937906,1,1,0.948737378537851,5.67646587413182e-05,0.00196326509949453,0.403937891671856,0.0115290732592176,0.446314995133977,18.4002220076851
64,"UNKNOWN","Monkey",2.07822519544429,1,1,1.27039441654276,4.42691579829519e-05,0.00185516118950786,0.715395831956165,0.0164692817796846,0.388481169938715,26.6458330821905
65,"UNKNOWN","Monkey",4.83570719176704,1,1,1.01868292126541,4.47007014845018e-05,0.00173871865341713,0.590171354970559,0.0110452664580489,0.572835271134979,24.8859122485302
66,"UNKNOWN","Monkey",5.05901448384813,1,1,0.450912266949899,7.41601531880527e-05,0.00138780014657727,0.5110881007345,0.0137241881748311,0.314845163106012,19.4578001950836
67,"UNKNOWN","Monkey",5.53779906106079,1,1,0.786977934557196,6.87671213666696e-05,0.00147349594541305,0.513355999103708,0.011799111595359,0.512462851809707,41.3489536893027
68,"UNKNOWN","Monkey",4.52176081227221,1,1,1.51906640595899,4.84379073096583e-05,0.00178339619216594,0.428482931791425,0.0133911206877244,0.468579943153909,23.2449961325442
69,"UNKNOWN","Monkey",6.448348325886,1,1,0.742183614708242,4.69888699794772e-05,0.00234276289035968,0.556957735586211,0.00783474511559559,0.412563408763406,33.5071940391395
70,"UNKNOWN","Monkey",3.3618972102934,1,1,1.05911544756604,6.93761356394409e-05,0.00201192830964849,0.257110622703267,0.0145130988119357,0.697528136582836,16.1006600695416
71,"UNKNOWN","Monkey",3.4374027435842,1,1,1.17957220781749,0.000174919835603222,0.00266053275585373,0.417611057626982,0.0113147375569239,0.67947291252618,23.5305089546656
72,"UNKNOWN","Monkey",4.16761840701458,1,1,0.915710609090664,7.62327660654073e-05,0.00165970176197683,0.473981691566536,0.014283398470762,0.611524414254711,20.2631443275484
73,"UNKNOWN","Monkey",7.74553813494068,1,1,0.753168658860569,6.95348558867376e-05,0.0019330405549024,0.570951197920735,0.0122773521538143,0.394426213131232,25.8906886512435
74,"UNKNOWN","Monkey",4.65856627126158,1,1,1.02329797487224,6.54899559172242e-05,0.00246301075700614,0.281464183323265,0.0159335515980924,0.37392559025479,24.697673909538
75,"UNKNOWN","Monkey",6.82767075897552,1,1,0.87985228731209,2.10610788753571e-05,0.00115425119254287,0.439634021195579,0.0212638838627531,0.424047485317046,16.2612501202387
76,"UNKNOWN","Monkey",3.06637238760775,1,1,1.10244855193388,3.20267247433713e-05,0.00210362656484951,0.382768616236071,0.0103077922085371,0.767706776474753,16.8746366412496
77,"UNKNOWN","Monkey",4.50936538284149,1,1,1.25549476987513,4.50535384482807e-05,0.00227307249530805,0.53797803361335,0.0198245517022232,0.346509159944966,15.4695011902453
78,"UNKNOWN","Monkey",6.38682386855913,1,1,1.0669702697896,4.55311452995507e-05,0.0031507842617416,0.521792329023942,0.00873708795832566,0.4944489661303,16.9090103978489
79,"UNKNOWN","Monkey",3.12753890693539,1,1,0.84114773624707,6.80402804869022e-05,0.00336270962714961,0.616115872235602,0.017801867332034,0.327916394899846,25.5388632070622
80,"UNKNOWN","Monkey",6.76474016474781,1,1,1.25878440769682,5.27697669110095e-05,0.00205861671755672,0.332059806366699,0.00980800802421662,0.34357810388332,17.2744110892816
81,"UNKNOWN","Monkey",3.9883135836517,1,1,1.03318748591083,4.95167692454631e-05,0.00175893771216738,0.481084584039059,0.0182641867971275,0.704456832213879,19.7763522677836
82,"UNKNOWN","Monkey",7.5776930300415,1,1,0.836806603328673,4.91026260540925e-05,0.00199706323206421,0.733072131039062,0.0132277319657651,0.576499400465836,30.1076425043837
83,"UNKNOWN","Monkey",2.29929221714814,1,1,0.941406910960098,5.15771966958111e-05,0.0024071586752608,0.345815929379428,0.0129220119045557,0.795651601989486,20.53373707677
84,"UNKNOWN","Monkey",2.35344950684972,1,1,1.45677603032351,6.40336254942093e-05,0.00106311375251026,0.39115117430405,0.0138964942814597,0.674093099906137,19.7921779313702
85,"UNKNOWN","Monkey",4.65518081218711,1,1,0.692940791418191,3.74547591212581e-05,0.00261429230401652,0.437678605219912,0.0149132750279548,0.596184579770547,26.3501147631313
86,"UNKNOWN","Monkey",4.33575753231335,1,1,1.30055884212201,5.18124392008556e-05,0.0012154614289817,0.789531073219855,0.0121867454887726,0.429700247610572,27.536426849709
87,"UNKNOWN","Monkey",7.59022655970893,1,1,0.961286523722507,5.7626793830795e-05,0.002189753142029,0.452881903751912,0.011619610152142,0.494244778700363,18.2077282537772
88,"UNKNOWN","Monkey",4.12191479472533,1,1,1.53873587318533,3.11681899493274e-05,0.00166516666117192,0.608025446134749,0.012817473664802,0.638668383499099,27.0351113572129
89,"UNKNOWN","Monkey",3.73475579625683,1,1,1.04889517012114,6.10179945463811e-05,0.00146120472033117,0.448932443861066,0.0135090030754233,0.537831655876393,30.8042013904066
90,"UNKNOWN","Monkey",7.28401026748308,1,1,0.649222683250351,4.29689586122809e-05,0.000856798226786614,0.413560641353897,0.0160346820523895,0.482431678799634,12.2863567948513
91,"UNKNOWN","Monkey",6.67597147108799,1,1,1.12970268629874,9.76107900716526e-05,0.00159253428647751,0.69046193197492,0.00804226505928575,0.54237488088169,16.4469231310698
92,"UNKNOWN","Monkey",6.66953830452149,1,1,1.22932176756925,5.4452213958714e-05,0.00190763559583135,0.421447683221564,0.0144088609062984,0.864071679056355,29.5207972415827
93,"UNKNOWN","Monkey",5.14088076685596,1,1,0.813841089364242,4.66759285221878e-05,0.00152522668898901,0.321750672329731,0.0101427133272239,0.505616705354465,13.110356576908
94,"UNKNOWN","Monkey",6.7887932429038,1,1,0.910038991870996,9.16602957222802e-05,0.00155653677492026,0.442733438272392,0.0235339619435044,0.458432622739139,18.6781539500582
95,"UNKNOWN","Monkey",6.8284112107141,1,1,1.73700039090977,6.0589862168819e-05,0.00192678953604469,0.361552717113681,0.00856868929350394,0.336066462197153,8.57847177614017
96,"UNKNOWN","Monkey",6.41786780600337,1,1,1.07422891322147,5.63275269484902e-05,0.0016188210711361,0.551214668411064,0.016255363314061,0.451143499346951,18.5213203394756
97,"UNKNOWN","Monkey",5.95331812275262,1,1,0.808887477883692,5.82139370382789e-05,0.00179420560730062,0.429713092152587,0.0125863175982962,0.500890922652816,14.7214631747217
98,"UNKNOWN","Monkey",5.17742402068219,1,1,1.31746524441877,3.66069938228508e-05,0.00222427119635138,0.400505461361749,0.0140746322111569,0.615186211723789,12.5766302296776
99,"UNKNOWN","Monkey",4.01509369724202,1,1,1.15670239818954,8.19137611840284e-05,0.00198066596635975,0.368845197374683,0.0106597206319811,0.474570504567216,22.8622330957024
