"IndividualId","Gender","Population","Organism|Weight","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","mAb|Kd (FcRn) in endosomal space","mAb-Target-InVitro|Kd","mAb-Target-InVitro|koff","Complex Internalization|kint","Target|Reference concentration","Target degradation|kdeg","Organism|EndogenousIgG|Endosome|Start concentration of free FcRn (endosome)"
20,"UNKNOWN","Monkey",6.99501830292634,1,1,1.40897762277065,2.88574476990265e-05,0.00167199790030072,0.281548791568873,0.401853666125282,0.0459292875848843,32.3682863233593
21,"UNKNOWN","Monkey",4.58321961973944,1,1,0.746218616876106,4.18475393434246e-05,0.00111186855203562,0.370375961162459,0.416256020053534,0.0373419854953729,19.995167894858
22,"UNKNOWN","Monkey",7.76501459896798,1,1,0.790984219835223,4.465262766634e-05,0.00139773862722625,0.175575686381086,0.370781882845263,0.0363633650703132,21.7229587209535
23,"UNKNOWN","Monkey",5.23762475756818,1,1,1.77756343867619,6.39754473211114e-05,0.0012974526885687,0.27113684074984,0.63865120809966,0.0283749070364401,28.4245734049189
24,"UNKNOWN","Monkey",5.66305679160312,1,1,1.30747773214798,0.000100935753033821,0.00271741247056843,0.257228912080742,0.809670815419001,0.0430090796841944,28.0306832429361
25,"UNKNOWN","Monkey",5.98691856022315,1,1,0.569550397009576,5.10189706931062e-05,0.0024875690108097,0.183210307888748,0.649910690070014,0.064316236167269,11.675829928366
26,"UNKNOWN","Monkey",5.56230318060252,1,1,0.594640812049226,3.34870542721606e-05,0.00134384815613588,0.1978074167106,0.541194911472393,0.0205624603232349,37.8796609356024
27,"UNKNOWN","Monkey",5.51867072820601,1,1,1.32683215212308,4.38170736624644e-05,0.00267696836577022,0.316436146996572,0.922127257927961,0.0349687052764734,20.6686219161759
28,"UNKNOWN","Monkey",3.21617323309936,1,1,1.58667987008633,2.43870919643456e-05,0.00100270962216999,0.194496007917015,0.675828330705447,0.0524021093765487,22.6783345703731
29,"UNKNOWN","Monkey",7.59942934736583,1,1,1.16726197357186,4.29134983446775e-05,0.00282029918827714,0.180901485424918,0.70150960551627,0.0515851188371738,24.2520550200772
30,"UNKNOWN","Monkey",5.59750121440622,1,1,0.702238923506868,4.50276698968465e-05,0.00164268410929743,0.305701491742736,0.652517060597653,0.0392672890476372,24.0604754444323
31,"UNKNOWN","Monkey",2.21139316270658,1,1,1.44055303982097,4.95500648067424e-05,0.00306681904563353,0.137018001019844,0.661953500696868,0.0468396603896243,20.8295711069444
32,"UNKNOWN","Monkey",6.69579606349384,1,1,2.28531667500255,4.7686039145535e-05,0.00120609562841162,0.151689578263612,0.684874691327697,0.0590820532422235,51.4051711694992
33,"UNKNOWN","Monkey",4.78911009653896,1,1,0.932168857673372,3.06391621252943e-05,0.00196621795774002,0.373955830826198,0.712289386865449,0.0242323086966452,17.5263362664148
34,"UNKNOWN","Monkey",4.66220311758211,1,1,1.26398627943227,3.58465535224379e-05,0.00242634711241579,0.188086249787135,0.607540009336222,0.0428642575570432,23.3390629092761
35,"UNKNOWN","Monkey",2.13649975421675,1,1,1.23653279901121,6.77100998214741e-05,0.00151157299505075,0.262045168971252,0.756281868181795,0.0866389307714069,20.2157035565781
36,"UNKNOWN","Monkey",7.1799741187971,1,1,1.02681573747687,4.02947909021212e-05,0.00147155526315231,0.252861643697177,0.593105340726799,0.0387713749446841,31.2822420610987
37,"UNKNOWN","Monkey",6.1277475087567,1,1,1.00752165525445,7.06356757845639e-05,0.00137156069950801,0.479969650461133,0.452675607428538,0.055458963936365,34.9829691089499
38,"UNKNOWN","Monkey",7.27865883022484,1,1,1.35189680488125,4.5499224162119e-05,0.00184117120903403,0.381888435514006,0.778939796927406,0.0300385210718936,16.6986047027803
39,"UNKNOWN","Monkey",5.83352102890309,1,1,0.657574810583325,2.69009154343714e-05,0.0023623957684811,0.244796289578305,0.901904412542658,0.035656350367171,24.3490302947177
40,"UNKNOWN","Monkey",4.42902945933353,1,1,1.15280241738151,5.04421792411171e-05,0.00300772462519134,0.267969594113362,0.40696433625915,0.0614302580109974,19.5236523293406
41,"UNKNOWN","Monkey",2.16734754395082,1,1,0.681109400043756,3.22025586295463e-05,0.00176689937761307,0.237579065544028,0.596676740237247,0.0361150440485984,19.1878753072177
42,"UNKNOWN","Monkey",3.51684723213168,1,1,0.869469415834986,6.92719079496106e-05,0.00152196980465892,0.225389461717595,0.661020390912326,0.0435022446927927,14.2619970322275
43,"UNKNOWN","Monkey",5.25564921612649,1,1,1.22466294223651,4.23267345688061e-05,0.00218677813162589,0.195483664062929,0.91261178945733,0.040264941568321,22.2455296013108
44,"UNKNOWN","Monkey",6.85080088900905,1,1,1.54748818555091,3.30723069708894e-05,0.00148376072279551,0.295861562660082,0.508795290323073,0.0419167506144723,23.7345512975154
45,"UNKNOWN","Monkey",4.53551788466774,1,1,1.29460803319942,3.91544906994822e-05,0.00200617901641745,0.171115106919468,0.791670457390345,0.0444359168181286,14.0896558484892
46,"UNKNOWN","Monkey",7.22217839547534,1,1,1.38040029201538,5.70357046517964e-05,0.00256761607168401,0.248905898606164,0.563329524250479,0.0482319839655801,22.1129933144958
47,"UNKNOWN","Monkey",3.57398959695082,1,1,0.946184180061283,7.23546173132554e-05,0.00153913839512623,0.29146436748027,0.340491152934377,0.0401409053344051,36.4168637644281
48,"UNKNOWN","Monkey",5.94097769816451,1,1,1.84411068879087,3.96113593326327e-05,0.00239728505937147,0.292258680538693,0.491228099876259,0.0774836740051797,18.1209382337313
49,"UNKNOWN","Monkey",2.91688101595122,1,1,1.21188457995751,4.05067254219337e-05,0.00186533708086088,0.24396709326265,0.604401670853826,0.0728328554158006,21.3130320693197
50,"UNKNOWN","Monkey",7.2459798405161,1,1,1.28377463449197,3.41755307906898e-05,0.00149184324882707,0.271949003999583,0.782472422753736,0.0500759464665022,28.6855372697723
51,"UNKNOWN","Monkey",2.94232040221911,1,1,1.6869511426286,5.57477772630437e-05,0.000940945932436002,0.217535520192604,0.505076159386578,0.0386021205401989,15.7588586194371
52,"UNKNOWN","Monkey",5.87563563039323,1,1,0.914863893622873,3.02385513673589e-05,0.00193324200227474,0.311204401294968,0.424551222560183,0.0342181953746807,19.2179186221797
53,"UNKNOWN","Monkey",7.10556950378491,1,1,0.941811245794413,7.68992508177557e-05,0.00142682180272858,0.339254835055677,0.502474729620782,0.0313096732714026,14.5682576937287
54,"UNKNOWN","Monkey",2.66719530181363,1,1,1.12136256380488,4.10591630844131e-05,0.00211707017379215,0.266828069462847,0.546046569982238,0.036833674744425,17.1608972602998
55,"UNKNOWN","Monkey",2.92744732132528,1,1,0.503014452189362,5.47709103587455e-05,0.00116910459192077,0.192732661031434,0.35191239500889,0.0472963662668819,21.8892705466011
56,"UNKNOWN","Monkey",2.85248948673368,1,1,1.25661805754182,4.66734902408281e-05,0.00179161264806821,0.224145553686054,1.04779423214532,0.0332564440789104,17.7291459899432
57,"UNKNOWN","Monkey",2.5040026477091,1,1,0.916781632504956,6.16530853766884e-05,0.00189946618206726,0.234574150440632,0.696175197356278,0.0407133883255598,14.9685858523817
58,"UNKNOWN","Monkey",7.45820920423521,1,1,0.971292183251892,8.09355184821059e-05,0.00172794883282948,0.275619758326672,0.984398508715328,0.0376669721696429,26.3101652430443
59,"UNKNOWN","Monkey",4.13777806336888,1,1,1.09145951718804,3.44594461421615e-05,0.00109673054694198,0.21899635338723,0.262443671525137,0.0489948066225332,21.1670126535335
60,"UNKNOWN","Monkey",7.04472778599929,1,1,0.769081761765728,4.32721837689074e-05,0.00122021115982025,0.221141808009798,0.747756275213957,0.0493381706997971,17.6200608158591
61,"UNKNOWN","Monkey",5.60061824861943,1,1,1.37302131713697,5.40243966896102e-05,0.00138320687773315,0.25911605992157,0.583216301528049,0.0480470370897607,17.9803051685256
62,"UNKNOWN","Monkey",3.74947973794745,1,1,1.64672445087137,5.20003121201526e-05,0.00113642645275894,0.301698751134751,0.485506708927427,0.0410086053613493,25.2052401608061
63,"UNKNOWN","Monkey",5.56352910937906,1,1,0.797358450110856,3.75101896246156e-05,0.00124902889420062,0.390973019624647,0.630362688155225,0.025541838557335,18.4002220076851
64,"UNKNOWN","Monkey",2.07822519544429,1,1,0.670023444250631,4.61729322247169e-05,0.00168014290268492,0.14948992719601,0.621123763382243,0.0452003750858164,26.6458330821905
65,"UNKNOWN","Monkey",4.83570719176704,1,1,1.07509038281727,5.33653651415607e-05,0.00198845563262029,0.357883870310631,0.537271811173287,0.0252437184903244,24.8859122485302
66,"UNKNOWN","Monkey",5.05901448384813,1,1,1.01666698031544,8.64962447999583e-05,0.00132336422330821,0.282776071794045,0.862364013382167,0.0487255072864091,19.4578001950836
67,"UNKNOWN","Monkey",5.53779906106079,1,1,1.1920392319206,3.84440733669185e-05,0.00156027203539056,0.25129744838003,0.742298544610143,0.0574599961368496,41.3489536893027
68,"UNKNOWN","Monkey",4.52176081227221,1,1,1.10240798804923,8.2191680999421e-05,0.00100085559026707,0.211563124113573,0.729902628674383,0.0281708255113976,23.2449961325442
69,"UNKNOWN","Monkey",6.448348325886,1,1,0.857410854686735,6.28025666555351e-05,0.0012741937516954,0.285986539712479,0.531161977105549,0.065426849028106,33.5071940391395
70,"UNKNOWN","Monkey",3.3618972102934,1,1,1.17951112972691,3.18518174860832e-05,0.00104535753197985,0.212663001230934,0.425735245329013,0.07999839656004,16.1006600695416
71,"UNKNOWN","Monkey",3.4374027435842,1,1,1.10681285721394,5.49901762916574e-05,0.00180136028151535,0.128089515020381,0.43183802607118,0.0264554340813893,23.5305089546656
72,"UNKNOWN","Monkey",4.16761840701458,1,1,0.892838283274772,6.41717300109209e-05,0.00195364122379218,0.304711144334889,0.520067270413858,0.0566178062104368,20.2631443275484
73,"UNKNOWN","Monkey",7.74553813494068,1,1,1.05316070643846,2.56973189066954e-05,0.00140555793685547,0.320816200526264,0.614112118553559,0.0338460771269097,25.8906886512435
74,"UNKNOWN","Monkey",4.65856627126158,1,1,1.06858066725476,3.39808014836046e-05,0.00191794833922483,0.157205818153625,0.576901492229273,0.0307726095646401,24.697673909538
75,"UNKNOWN","Monkey",6.82767075897552,1,1,1.14098498802373,5.60988880624459e-05,0.00184986216955805,0.236685317465783,0.622865796748577,0.0381964376370735,16.2612501202387
76,"UNKNOWN","Monkey",3.06637238760775,1,1,0.962229803603757,5.37720627208065e-05,0.00344186114975684,0.246646709986514,0.996297762371092,0.0512787220145602,16.8746366412496
77,"UNKNOWN","Monkey",4.50936538284149,1,1,0.902352980579065,3.81354657915323e-05,0.00234224686736631,0.184864396802876,0.827400746968001,0.0343473467328821,15.4695011902453
78,"UNKNOWN","Monkey",6.38682386855913,1,1,0.863527413671666,6.52049741359311e-05,0.00181158902578231,0.558592573253515,0.497866854284255,0.0509208609242167,16.9090103978489
79,"UNKNOWN","Monkey",3.12753890693539,1,1,0.8433981438172,6.59562487278189e-05,0.00278760438467982,0.25412299490243,0.553765045706054,0.0445629669865173,25.5388632070622
80,"UNKNOWN","Monkey",6.76474016474781,1,1,1.05793537245977,4.16255173303071e-05,0.00227284547630365,0.231898631942699,0.548993489048268,0.069046694846603,17.2744110892816
81,"UNKNOWN","Monkey",3.9883135836517,1,1,0.997859863635375,4.69661758634381e-05,0.00163979592782873,0.165682308343175,0.39243916627065,0.0290556330181483,19.7763522677836
82,"UNKNOWN","Monkey",7.5776930300415,1,1,1.51291913613291,4.35417730567587e-05,0.00170535995943117,0.242250348199035,0.72607447300861,0.0327795812992799,30.1076425043837
83,"UNKNOWN","Monkey",2.29929221714814,1,1,0.822310027708633,5.99697017831399e-05,0.00155178639584757,0.200383110507898,0.472432880138716,0.053069392158448,20.53373707677
84,"UNKNOWN","Monkey",2.35344950684972,1,1,0.730560070143954,3.11030503366779e-05,0.00160975079195755,0.177832095704029,0.644892822577888,0.0324700671301457,19.7921779313702
85,"UNKNOWN","Monkey",4.65518081218711,1,1,0.832732184363365,3.4984303407052e-05,0.0014571878870356,0.278319563371006,0.458556719428559,0.0455815377989151,26.3501147631313
86,"UNKNOWN","Monkey",4.33575753231335,1,1,0.852838101001459,5.28662808045226e-05,0.00214168147617555,0.328085710719431,0.878482304711625,0.0595085981220886,27.536426849709
87,"UNKNOWN","Monkey",7.59022655970893,1,1,1.19554233379504,4.86840640226463e-05,0.00207202082726182,0.125373544696376,0.529403944990388,0.0546266320828335,18.2077282537772
88,"UNKNOWN","Monkey",4.12191479472533,1,1,1.49997686601748,5.16941045183646e-05,0.00192274235102035,0.232343208590155,0.818996522536823,0.0624025902523738,27.0351113572129
89,"UNKNOWN","Monkey",3.73475579625683,1,1,1.0377830955832,4.47965860357384e-05,0.0036065629324324,0.210249706862123,0.762597097539126,0.034640096933751,30.8042013904066
90,"UNKNOWN","Monkey",7.28401026748308,1,1,1.33744576230712,4.82511637396275e-05,0.00176404835358864,0.203408897951768,1.11086761491061,0.0378704564115935,12.2863567948513
91,"UNKNOWN","Monkey",6.67597147108799,1,1,1.45722543831028,4.08229333602272e-05,0.00206211378224373,0.229094817177453,0.463617104927217,0.0275844268719924,16.4469231310698
92,"UNKNOWN","Monkey",6.66953830452149,1,1,1.2255754419593,3.66810766090431e-05,0.00171779950785645,0.332875235855617,0.801905023172799,0.0294938070539857,29.5207972415827
93,"UNKNOWN","Monkey",5.14088076685596,1,1,0.759430676369966,5.26687709578831e-05,0.00161551188418598,0.448564317210817,0.944373338211211,0.0389619211730733,13.110356576908
94,"UNKNOWN","Monkey",6.7887932429038,1,1,1.0822340595732,4.5741158069948e-05,0.0018823934500464,0.205577633064678,0.444102829522959,0.0437634444373759,18.6781539500582
95,"UNKNOWN","Monkey",6.8284112107141,1,1,1.39100999854437,4.97879806857572e-05,0.00125734036252387,0.338041410992965,0.523438553683384,0.0355813310052307,8.57847177614017
96,"UNKNOWN","Monkey",6.41786780600337,1,1,1.1279421335896,2.07102610096534e-05,0.0011871260312892,0.344701121526026,0.579728224778101,0.0397666699081777,18.5213203394756
97,"UNKNOWN","Monkey",5.95331812275262,1,1,0.980390634469299,4.88293849017992e-05,0.00166021308786575,0.20282188545562,0.589941892941331,0.0439764367763385,14.7214631747217
98,"UNKNOWN","Monkey",5.17742402068219,1,1,0.956231513615225,4.23874893797179e-05,0.00182085749158328,0.415676902873859,0.76792440779585,0.04763608660409,12.5766302296776
99,"UNKNOWN","Monkey",4.01509369724202,1,1,0.631590362208227,2.88086531158174e-05,0.0021380961122993,0.421157922346759,0.66892568971676,0.0416627140096213,22.8622330957024
