"IndividualId","Gender","Population","Organism|Weight","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","mAb|Kd (FcRn) in endosomal space","mAb-Target-InVitro|Kd","mAb-Target-InVitro|koff","Complex Internalization|kint","Target|Reference concentration","Target degradation|kdeg","Organism|EndogenousIgG|Endosome|Start concentration of free FcRn (endosome)"
16,"UNKNOWN","Monkey",7.5651502523409,1,1,0.668446856621003,0.376718021318305,0.0086881115770118,0.713893600226509,0.736496218678687,0.0501570483830769,15.1481585390005
17,"UNKNOWN","Monkey",3.44627723723942,1,1,0.54073956922603,0.193422127987554,0.00900904823822096,0.708050427904433,0.388173199238169,0.0560465656773195,22.4139399707927
18,"UNKNOWN","Monkey",5.57905916384377,1,1,0.577533026793354,0.20392673025339,0.00734579815969505,0.738277437386515,0.705329323310886,0.0456565573659395,25.0505165003631
19,"UNKNOWN","Monkey",7.0875957305951,1,1,0.835069852041369,0.261622668620804,0.0128947235700415,0.684232660280457,0.702051321117814,0.0364265146902902,13.517068535366
20,"UNKNOWN","Monkey",6.99501830292634,1,1,0.37206231361706,0.332393240638689,0.00855384369846115,0.580697289324311,0.42657053281161,0.0285679891449736,32.3682863233593
21,"UNKNOWN","Monkey",4.58321961973944,1,1,0.727634729017843,0.34054923553525,0.0113926910547809,0.559244730457811,0.66211989256795,0.044972889993767,19.995167894858
22,"UNKNOWN","Monkey",7.76501459896798,1,1,0.476927514941663,0.285196309099849,0.0116192350283988,1.08327959737622,0.617372114764116,0.0396874966596954,21.7229587209535
23,"UNKNOWN","Monkey",5.23762475756818,1,1,0.61304794476576,0.323900338399845,0.0063736350563455,0.495266271240233,0.515415825045155,0.0311274672225255,28.4245734049189
24,"UNKNOWN","Monkey",5.66305679160312,1,1,0.508121533963345,0.49857848807892,0.0137723733356016,0.473119237345466,0.85513030781737,0.0419801095637192,28.0306832429361
25,"UNKNOWN","Monkey",5.98691856022315,1,1,1.29512604956599,0.325325268835042,0.0057352352472416,0.376764755221869,0.481151990849332,0.0290424539171347,11.675829928366
26,"UNKNOWN","Monkey",5.56230318060252,1,1,0.718365272904476,0.371062052290826,0.00798606647180965,0.547201449992048,0.667628647005702,0.0471215895722994,37.8796609356024
27,"UNKNOWN","Monkey",5.51867072820601,1,1,0.411014513337532,0.563498098207019,0.0102754355595406,0.912253721674885,0.868297763266778,0.0424539243642834,20.6686219161759
28,"UNKNOWN","Monkey",3.21617323309936,1,1,0.872281113873788,0.416503553558473,0.0112236214841866,0.667921721126464,0.396208887404896,0.0278729682475472,22.6783345703731
29,"UNKNOWN","Monkey",7.59942934736583,1,1,1.04631014910732,0.317026931963642,0.0131599174598558,0.640224281434088,0.384846009276924,0.0240021682645587,24.2520550200772
30,"UNKNOWN","Monkey",5.59750121440622,1,1,0.554934221560173,0.244360171366673,0.0110512613364021,0.467429180382954,0.34406371174507,0.0302797361785035,24.0604754444323
31,"UNKNOWN","Monkey",2.21139316270658,1,1,0.961208551046898,0.354542042041039,0.00695998179994297,0.747215374834267,0.673567875057885,0.0704939735362095,20.8295711069444
32,"UNKNOWN","Monkey",6.69579606349384,1,1,0.784865803953578,0.467862143444688,0.0050248407564648,0.831104324854459,0.474346599319448,0.0443535790060799,51.4051711694992
33,"UNKNOWN","Monkey",4.78911009653896,1,1,0.657197573872793,0.233210475875778,0.015618704018976,0.601438759960902,0.758213318208176,0.0497881906296964,17.5263362664148
34,"UNKNOWN","Monkey",4.66220311758211,1,1,0.50294851290541,0.349785270465184,0.0114738599295996,0.63643141480877,0.823682049351626,0.0373240276884389,23.3390629092761
35,"UNKNOWN","Monkey",2.13649975421675,1,1,0.923219239289269,0.394878587298064,0.00654546580926741,0.860362302374777,0.99222590449008,0.0374659231164988,20.2157035565781
36,"UNKNOWN","Monkey",7.1799741187971,1,1,0.653247214737737,0.21915208955264,0.00936381299112947,0.662605193324249,0.55046109018995,0.0354649323557232,31.2822420610987
37,"UNKNOWN","Monkey",6.1277475087567,1,1,0.433633330395899,0.347363336938616,0.0121470498658749,0.652702581105846,0.743169071416206,0.0783777248783931,34.9829691089499
38,"UNKNOWN","Monkey",7.27865883022484,1,1,0.551600011626247,0.407461610334929,0.0057820621150574,0.432887681555878,0.497220078011477,0.0535643078206946,16.6986047027803
39,"UNKNOWN","Monkey",5.83352102890309,1,1,0.768368079216559,0.279918523581369,0.00664429952594789,0.618961253341419,0.40398302462031,0.0463009489501465,24.3490302947177
40,"UNKNOWN","Monkey",4.42902945933353,1,1,0.563411465226701,0.235602523109443,0.0105379583028558,0.703803713657905,0.684854341902993,0.0349069721852577,19.5236523293406
41,"UNKNOWN","Monkey",2.16734754395082,1,1,0.582939723908657,0.255448453931316,0.00860303932168281,0.43664320374382,0.479269076966027,0.0447296619425671,19.1878753072177
42,"UNKNOWN","Monkey",3.51684723213168,1,1,0.639261273950122,0.507329580459191,0.0124735879929019,0.490010559428892,0.618520519189256,0.0541555640158559,14.2619970322275
43,"UNKNOWN","Monkey",5.25564921612649,1,1,1.28657085610479,0.263670997751673,0.00949013570400023,0.398623314207135,0.502644736061135,0.048745436578322,22.2455296013108
44,"UNKNOWN","Monkey",6.85080088900905,1,1,0.809924066029283,0.447798408404199,0.00978584427643114,0.564576355518836,0.592313269165687,0.0654387966970447,23.7345512975154
45,"UNKNOWN","Monkey",4.53551788466774,1,1,0.625108566280011,0.309984949489685,0.0118937926799342,0.887367771120953,0.90021084673992,0.0255949934847746,14.0896558484892
46,"UNKNOWN","Monkey",7.22217839547534,1,1,0.535615119758006,0.249994784724632,0.0206276439445887,1.11170547041904,0.5997461243102,0.0337308444118026,22.1129933144958
47,"UNKNOWN","Monkey",3.57398959695082,1,1,0.525655161651424,0.205258610426585,0.00999366661822635,0.726630064968953,0.443249274980479,0.0250188203205246,36.4168637644281
48,"UNKNOWN","Monkey",5.94097769816451,1,1,0.419249744613042,0.431056336094724,0.0097696857404347,0.531250922567926,0.562863901488521,0.0660528960454903,18.1209382337313
49,"UNKNOWN","Monkey",2.91688101595122,1,1,0.64226494697327,0.34429804732002,0.00751502261453321,0.931921282973421,0.590990178707732,0.0411377942803934,21.3130320693197
50,"UNKNOWN","Monkey",7.2459798405161,1,1,0.797256908144523,0.388295692450697,0.0133927770868615,0.372744323307481,0.915586029166882,0.0591050447173983,28.6855372697723
51,"UNKNOWN","Monkey",2.94232040221911,1,1,0.886783783010752,0.279188797076282,0.00813971193939249,0.778629758700091,0.433543634488688,0.0403839906897427,15.7588586194371
52,"UNKNOWN","Monkey",5.87563563039323,1,1,0.73471998332318,0.222124760978752,0.0101652081890646,0.577443942688108,0.718022819802607,0.0893805105273869,19.2179186221797
53,"UNKNOWN","Monkey",7.10556950378491,1,1,0.486683614911747,0.320563430336539,0.00755424827197924,0.773253567514934,0.604116835652431,0.058326966640637,14.5682576937287
54,"UNKNOWN","Monkey",2.66719530181363,1,1,0.605060303176458,0.360237004837552,0.0148598984782898,0.453325665763554,0.505241429457351,0.0418034365759753,17.1608972602998
55,"UNKNOWN","Monkey",2.92744732132528,1,1,0.841178810909253,0.47557829293629,0.011001368833405,0.679497067812187,0.750256849759568,0.0526362573307948,21.8892705466011
56,"UNKNOWN","Monkey",2.85248948673368,1,1,0.860043308128704,0.605230145655653,0.00795278732816441,0.620375701102731,1.0642241248728,0.0407461666087664,17.7291459899432
57,"UNKNOWN","Monkey",2.5040026477091,1,1,0.619193505006787,0.363289037454506,0.0176374909137275,0.882348040669374,0.413373346654984,0.0351527228622227,14.9685858523817
58,"UNKNOWN","Monkey",7.45820920423521,1,1,0.460671231140052,0.265357753101149,0.0161828245653067,0.523672453522936,0.465410798686845,0.0315476796171409,26.3101652430443
59,"UNKNOWN","Monkey",4.13777806336888,1,1,0.763168255960555,0.22509269393043,0.00730347475140472,0.50775422357178,0.560094257307958,0.046000458991481,21.1670126535335
60,"UNKNOWN","Monkey",7.04472778599929,1,1,0.82072396742503,0.139959401709765,0.010661923649312,0.794878090145747,0.767438912276397,0.062329133057084,17.6200608158591
61,"UNKNOWN","Monkey",5.60061824861943,1,1,0.664444101762017,0.253069457914184,0.0117014581360215,0.417701814015776,0.450360821233855,0.0357157150668708,17.9803051685256
62,"UNKNOWN","Monkey",3.74947973794745,1,1,0.629746467860984,0.249350140596735,0.00815958589008879,0.505946223028183,0.839226685399705,0.051826731621859,25.2052401608061
63,"UNKNOWN","Monkey",5.56352910937906,1,1,0.454302504995734,0.292607878120133,0.00988067106983702,0.672389936168829,0.307649330318702,0.051405729208369,18.4002220076851
64,"UNKNOWN","Monkey",2.07822519544429,1,1,0.710165827057782,0.199136317452803,0.0069934665899633,0.527770228407431,1.21508119879962,0.0382929103054312,26.6458330821905
65,"UNKNOWN","Monkey",4.83570719176704,1,1,0.683301081211009,0.331652825846194,0.00926666887375079,0.614204551319707,0.805979241106971,0.0483966370368402,24.8859122485302
66,"UNKNOWN","Monkey",5.05901448384813,1,1,0.60286249425363,0.229510961086256,0.0105807243971465,0.761506739755382,0.791050359600001,0.0531395372182467,19.4578001950836
67,"UNKNOWN","Monkey",5.53779906106079,1,1,0.807414680416309,0.355991408334731,0.0084457918890336,0.343635787292086,0.964470953323911,0.0410257447499286,41.3489536893027
68,"UNKNOWN","Monkey",4.52176081227221,1,1,0.689049327081751,0.379338234815668,0.0103249065472524,0.415133661599955,0.654054051636902,0.0429854994119006,23.2449961325442
69,"UNKNOWN","Monkey",6.448348325886,1,1,0.336203293797477,0.423998853583733,0.0120566225770245,0.270300783401098,0.520470741357867,0.0506527519777259,33.5071940391395
70,"UNKNOWN","Monkey",3.3618972102934,1,1,0.479862813637051,0.44114420840827,0.00888392179804373,0.833274586172422,0.469382621152988,0.0369755055993935,16.1006600695416
71,"UNKNOWN","Monkey",3.4374027435842,1,1,0.899867887958517,0.269515027062669,0.00602867470059758,0.450371764818037,0.456540627059689,0.0553239534050969,23.5305089546656
72,"UNKNOWN","Monkey",4.16761840701458,1,1,0.915582593290807,0.178713028506131,0.00620211715364651,0.497550852951163,0.835532808732814,0.0436225631133099,20.2631443275484
73,"UNKNOWN","Monkey",7.74553813494068,1,1,0.991873530533688,0.164752464997597,0.0108544461673838,0.474424862102002,0.374716857045863,0.0719231231452244,25.8906886512435
74,"UNKNOWN","Monkey",4.65856627126158,1,1,0.787712979179019,0.228420325098499,0.00880066359574451,0.517142060040418,0.657590530872412,0.0298543932205637,24.697673909538
75,"UNKNOWN","Monkey",6.82767075897552,1,1,0.742857917104931,0.297852109355433,0.007674134074844,0.56984410759181,0.555841259183543,0.0575812858437101,16.2612501202387
76,"UNKNOWN","Monkey",3.06637238760775,1,1,0.777019413846869,0.374737019944145,0.00934577698833908,0.645458803476432,1.02394634320197,0.0391894532804422,16.8746366412496
77,"UNKNOWN","Monkey",4.50936538284149,1,1,0.429850891546925,0.273785588550801,0.00904846591237591,0.973492051222151,0.51023108846732,0.0609762960238245,15.4695011902453
78,"UNKNOWN","Monkey",6.38682386855913,1,1,1.09267786707788,0.215617444637989,0.00678657915927512,0.603657727207206,0.787415745495327,0.0756850479544907,16.9090103978489
79,"UNKNOWN","Monkey",3.12753890693539,1,1,0.494538384693497,0.338110308058903,0.0143632366672604,0.442039482269164,0.772147737517381,0.0617830108157345,25.5388632070622
80,"UNKNOWN","Monkey",6.76474016474781,1,1,0.645833158366626,0.291514257041991,0.0122850204747855,0.607513374733683,0.606360008647892,0.0267859713252505,17.2744110892816
81,"UNKNOWN","Monkey",3.9883135836517,1,1,0.669845056931404,0.365575621511181,0.00716645429318719,0.757735857414198,0.5853469789634,0.021445924850254,19.7763522677836
82,"UNKNOWN","Monkey",7.5776930300415,1,1,0.57485734118956,0.259576370156497,0.00890855331668132,0.741453365544057,0.35604442542005,0.0414650210389849,30.1076425043837
83,"UNKNOWN","Monkey",2.29929221714814,1,1,1.18319192308784,0.238901754427828,0.0111856569611515,0.807386939563842,0.545389466434187,0.036684056935912,20.53373707677
84,"UNKNOWN","Monkey",2.35344950684972,1,1,0.519005441264493,0.396192614651051,0.00783418790541202,0.511620957750314,0.535752948196287,0.0452089258157021,19.7921779313702
85,"UNKNOWN","Monkey",4.65518081218711,1,1,0.589236791113689,0.236321610042082,0.0107964634019569,0.53625715319505,0.93215338920769,0.0549426503044946,26.3501147631313
86,"UNKNOWN","Monkey",4.33575753231335,1,1,0.729221058002408,0.247063804234158,0.0070850426847044,0.540728626837203,0.733115929834597,0.0359575154284778,27.536426849709
87,"UNKNOWN","Monkey",7.59022655970893,1,1,0.610797507041633,0.211625117306808,0.0146488737725723,0.423214354704202,0.568539208376147,0.0319711878313054,18.2077282537772
88,"UNKNOWN","Monkey",4.12191479472533,1,1,0.269497391757754,0.538326577261111,0.00744834794123139,0.986617427352804,0.676955228853589,0.0307401755334147,27.0351113572129
89,"UNKNOWN","Monkey",3.73475579625683,1,1,1.07581367703847,0.303985229500523,0.0166348307198465,0.460969458003595,0.799221899911758,0.0394140215236857,30.8042013904066
90,"UNKNOWN","Monkey",7.28401026748308,1,1,0.560832514071025,0.460075950160271,0.00414401190688739,0.385213645584118,0.714964106196351,0.0433132739989143,12.2863567948513
91,"UNKNOWN","Monkey",6.67597147108799,1,1,0.451477386200782,0.311981797401785,0.00770816840900106,0.692979306357884,0.533913057699138,0.0326743724090592,16.4469231310698
92,"UNKNOWN","Monkey",6.66953830452149,1,1,0.866985340186618,0.385820780147813,0.00963626306178879,0.485917588393978,0.527112196236326,0.0274501848320493,29.5207972415827
93,"UNKNOWN","Monkey",5.14088076685596,1,1,0.691638897254587,0.2146168787071,0.0126991457670284,0.321395722394618,0.579030175835778,0.0673719107502563,13.110356576908
94,"UNKNOWN","Monkey",6.7887932429038,1,1,0.514662482852687,0.272734863267061,0.00908990553092986,0.571895124679353,0.697298229089064,0.0636170657206504,18.6781539500582
95,"UNKNOWN","Monkey",6.8284112107141,1,1,0.702520212754934,0.335894482557248,0.00964845306881432,0.542055914952591,0.291650656841604,0.0385900230930538,8.57847177614017
96,"UNKNOWN","Monkey",6.41786780600337,1,1,0.695878535399442,0.256377476250697,0.00682424317093786,1.04612556683486,0.490828101906123,0.0340851434160359,18.5213203394756
97,"UNKNOWN","Monkey",5.95331812275262,1,1,0.944618615719444,0.306675221302917,0.00824137728811996,0.624417397006743,0.727163770161025,0.0490999859736733,14.7214631747217
98,"UNKNOWN","Monkey",5.17742402068219,1,1,0.44191866642279,0.312927229205812,0.00838254812760401,0.589770552830864,0.612029710524418,0.0344057841069281,12.5766302296776
99,"UNKNOWN","Monkey",4.01509369724202,1,1,0.714538193124399,0.329520175958182,0.00835530876354643,0.723382184763892,0.874131303630822,0.0398919950739229,22.8622330957024
