"IndividualId","Gender","Population","Organism|Weight","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","mAb|Kd (FcRn) in endosomal space","mAb-Target-InVitro|Kd","mAb-Target-InVitro|koff","Complex Internalization|kint","Target|Reference concentration","Target degradation|kdeg","Organism|EndogenousIgG|Endosome|Start concentration of free FcRn (endosome)"
15,"UNKNOWN","Monkey",2.5418713290905,1,1,0.919579326558376,1.32258335556006e-05,0.00856907287566266,0.882396772547427,0.000674008550197522,0.135940613206279,11.0012568222534
16,"UNKNOWN","Monkey",7.5651502523409,1,1,1.08965168236373,1.26394231166932e-05,0.00997094127224837,0.488389076519255,0.000978135614885539,0.23806103065339,15.1481585390005
17,"UNKNOWN","Monkey",3.44627723723942,1,1,1.70504697326571,1.46082112856872e-05,0.00457289325801455,1.36461969408701,0.00109250882287643,0.177448764976101,22.4139399707927
18,"UNKNOWN","Monkey",5.57905916384377,1,1,0.529919621005322,2.22415989918426e-05,0.00373853917573502,1.06573418664012,0.00119420117427993,0.250897398129933,25.0505165003631
19,"UNKNOWN","Monkey",7.0875957305951,1,1,0.963719414921243,1.16384691911681e-05,0.0074227997395529,0.897297762786132,0.000869058500302586,0.264922400026954,13.517068535366
20,"UNKNOWN","Monkey",6.99501830292634,1,1,1.19921574907169,1.98472345939198e-05,0.00614257593603316,0.798944225133447,0.00104364251641151,0.27372534131488,32.3682863233593
21,"UNKNOWN","Monkey",4.58321961973944,1,1,1.16552671444575,1.7042051686013e-05,0.00430023319251311,0.730577886915063,0.000921029627416856,0.203648229154907,19.995167894858
22,"UNKNOWN","Monkey",7.76501459896798,1,1,0.796730717005324,1.8571338949605e-05,0.00774320019000012,0.784128297014398,0.000749980133910424,0.180448461528683,21.7229587209535
23,"UNKNOWN","Monkey",5.23762475756818,1,1,1.00851105794575,1.66111043501073e-05,0.00618115072177221,0.961972950493726,0.00121284365018804,0.329752757431435,28.4245734049189
24,"UNKNOWN","Monkey",5.66305679160312,1,1,0.569352795290272,1.6891586284892e-05,0.00698525533883223,0.740837685949529,0.000963046516952743,0.190147773155709,28.0306832429361
25,"UNKNOWN","Monkey",5.98691856022315,1,1,1.03543381995534,1.34096663550925e-05,0.00573523591194098,1.24733904922903,0.00113403313261901,0.124835479052636,11.675829928366
26,"UNKNOWN","Monkey",5.56230318060252,1,1,0.601534093265567,1.51214945771273e-05,0.00541591276283725,0.964223731883834,0.00178611602667414,0.280132538104164,37.8796609356024
27,"UNKNOWN","Monkey",5.51867072820601,1,1,1.23577950763994,2.03867784952993e-05,0.0048002224997252,0.903173569244931,0.00170438638351363,0.129921544122518,20.6686219161759
28,"UNKNOWN","Monkey",3.21617323309936,1,1,0.620869635670131,2.93087675410504e-05,0.00410848405974163,0.692374807257544,0.00145502119267766,0.16735990447046,22.6783345703731
29,"UNKNOWN","Monkey",7.59942934736583,1,1,0.940834894716286,1.44684123072152e-05,0.00522786548145898,0.454964727552538,0.000707537691213795,0.253940384484683,24.2520550200772
30,"UNKNOWN","Monkey",5.59750121440622,1,1,0.663690070258063,1.9353345750648e-05,0.00710504315916154,0.748482745633923,0.000990234566501884,0.215541466831037,24.0604754444323
31,"UNKNOWN","Monkey",2.21139316270658,1,1,0.935859833344035,3.25781799390387e-05,0.00921497917804301,1.16888822138097,0.000729954502161121,0.369326762140257,20.8295711069444
32,"UNKNOWN","Monkey",6.69579606349384,1,1,0.981042262616934,2.49645414544976e-05,0.00753179581440332,1.10884756853622,0.00111584608778897,0.223599947649614,51.4051711694992
33,"UNKNOWN","Monkey",4.78911009653896,1,1,1.0188382841671,2.2942160393627e-05,0.00520056003898581,0.775813564767562,0.00105048834779637,0.292428403633689,17.5263362664148
34,"UNKNOWN","Monkey",4.66220311758211,1,1,1.14848251950218,1.80989464379871e-05,0.00673674087634922,0.757165245880216,0.000821659051764641,0.270850804805555,23.3390629092761
35,"UNKNOWN","Monkey",2.13649975421675,1,1,0.877448890878108,1.86877893588117e-05,0.00650768067723112,0.706443234336864,0.00139408412868494,0.275261795158561,20.2157035565781
36,"UNKNOWN","Monkey",7.1799741187971,1,1,0.640943614986785,1.76829463128089e-05,0.00570332074042155,0.556047143752796,0.000756331348942483,0.207875877515939,31.2822420610987
37,"UNKNOWN","Monkey",6.1277475087567,1,1,1.07495032606297,1.83722137183202e-05,0.00579708252106818,1.20289156660436,0.00183227270447135,0.149401534175617,34.9829691089499
38,"UNKNOWN","Monkey",7.27865883022484,1,1,0.897868811150807,1.37686052377642e-05,0.00487942864778639,0.821157754447425,0.00110497279623184,0.117374388966376,16.6986047027803
39,"UNKNOWN","Monkey",5.83352102890309,1,1,0.784524807836344,1.3672476063472e-05,0.00514142442530042,1.21602462108152,0.000608425330960486,0.194170360701632,24.3490302947177
40,"UNKNOWN","Monkey",4.42902945933353,1,1,1.22361596521399,2.33888568973372e-05,0.00235135327216687,0.600148145856699,0.00161609319619144,0.188307814888464,19.5236523293406
41,"UNKNOWN","Monkey",2.16734754395082,1,1,0.873117537264192,2.31287992411962e-05,0.00557214484319091,1.0908292285868,0.00115679351070702,0.333017801158742,19.1878753072177
42,"UNKNOWN","Monkey",3.51684723213168,1,1,2.16442246832273,2.74483225612269e-05,0.00303783088476344,0.401627374883598,0.000328491908675113,0.283377514904162,14.2619970322275
43,"UNKNOWN","Monkey",5.25564921612649,1,1,1.47397033675326,2.2360699494561e-05,0.00561680755435687,1.10730196673547,0.000911595712350816,0.168620631918083,22.2455296013108
44,"UNKNOWN","Monkey",6.85080088900905,1,1,0.828737839826899,1.30838427701529e-05,0.0045059553910683,1.04183475543467,0.000851324139912478,0.172246916813254,23.7345512975154
45,"UNKNOWN","Monkey",4.53551788466774,1,1,0.901090069781688,1.08530543072399e-05,0.00765851271539576,0.937930111192157,0.00071682539879369,0.295812646585627,14.0896558484892
46,"UNKNOWN","Monkey",7.22217839547534,1,1,0.989556631287913,1.61548422894671e-05,0.0059939094691937,1.6527823945234,0.000841283765950508,0.307391284248802,22.1129933144958
47,"UNKNOWN","Monkey",3.57398959695082,1,1,1.36959494240425,1.06511346626091e-05,0.0047279649957397,0.632318950590965,0.00103054296957264,0.23857309751357,36.4168637644281
48,"UNKNOWN","Monkey",5.94097769816451,1,1,1.45584244877942,2.42162587489008e-05,0.00575224548057899,0.593352566921404,0.00113874310460048,0.182158800841506,18.1209382337313
49,"UNKNOWN","Monkey",2.91688101595122,1,1,1.1778866659718,2.27094635846253e-05,0.00443613481128851,0.710915978187607,0.00109853180579484,0.178645560281531,21.3130320693197
50,"UNKNOWN","Monkey",7.2459798405161,1,1,1.48640447474414,2.45354728494771e-05,0.00477097621657378,1.06438007280488,0.000923377318397452,0.164321911049274,28.6855372697723
51,"UNKNOWN","Monkey",2.94232040221911,1,1,0.89199144835815,1.18171801608003e-05,0.00379319022123899,0.824976375041795,0.00126637975450249,0.2486151147745,15.7588586194371
52,"UNKNOWN","Monkey",5.87563563039323,1,1,1.58018872632496,1.96228051682344e-05,0.00445505787362077,1.47816549648891,0.000617175665167668,0.160631363531911,19.2179186221797
53,"UNKNOWN","Monkey",7.10556950378491,1,1,0.974480579623688,2.69445211520249e-05,0.00383953429641063,0.886901661990359,0.000817592459290946,0.340695326171473,14.5682576937287
54,"UNKNOWN","Monkey",2.66719530181363,1,1,1.12929007832662,9.84184955796037e-06,0.00631102081692684,1.29185392072569,0.00106083029564245,0.212143264461312,17.1608972602998
55,"UNKNOWN","Monkey",2.92744732132528,1,1,1.30597112570265,1.42519165324243e-05,0.00721688787119687,0.834317484349357,0.00112287014313726,0.201596721700622,21.8892705466011
56,"UNKNOWN","Monkey",2.85248948673368,1,1,1.03307945458717,2.19431150641946e-05,0.00497549545367706,0.677916515158704,0.00155612218939094,0.147044730764698,17.7291459899432
57,"UNKNOWN","Monkey",2.5040026477091,1,1,1.1141829524249,2.02671943918823e-05,0.00316151118127487,1.13876171555365,0.00138869983988525,0.187923676837956,14.9685858523817
58,"UNKNOWN","Monkey",7.45820920423521,1,1,0.783107382477228,1.5842578536045e-05,0.00414394655472809,0.51715466213795,0.000659240314933643,0.226841535069997,26.3101652430443
59,"UNKNOWN","Monkey",4.13777806336888,1,1,1.13903569033549,1.13026275893109e-05,0.00667978781428898,1.03383837788392,0.000534105284726995,0.154138021072817,21.1670126535335
60,"UNKNOWN","Monkey",7.04472778599929,1,1,0.954748245751094,1.89348741398132e-05,0.00500242175942283,0.877744727490352,0.00063385862300029,0.205200586421915,17.6200608158591
61,"UNKNOWN","Monkey",5.60061824861943,1,1,1.10306198129021,1.71744407061245e-05,0.00358947478681819,0.921564394830175,0.000898893844703494,0.388365436058748,17.9803051685256
62,"UNKNOWN","Monkey",3.74947973794745,1,1,0.843830181252404,2.08912171373341e-05,0.00724584526681499,0.535566073215225,0.000955394687263997,0.352783865129776,25.2052401608061
63,"UNKNOWN","Monkey",5.56352910937906,1,1,0.737714430258321,1.28788151709769e-05,0.00347918818581653,0.752929314303679,0.000985382683223768,0.159365232299353,18.4002220076851
64,"UNKNOWN","Monkey",2.07822519544429,1,1,0.745683932906358,1.35098281053745e-05,0.00796372365014375,0.907546936476913,0.000884170770882532,0.218414534534634,26.6458330821905
65,"UNKNOWN","Monkey",4.83570719176704,1,1,1.17129889703891,1.02881442843972e-05,0.00422401695525299,0.950702245884949,0.000936565448905536,0.211311851266631,24.8859122485302
66,"UNKNOWN","Monkey",5.05901448384813,1,1,0.722759171479502,2.10281922608696e-05,0.00490664459111231,0.999791949230887,0.000964327540146281,0.269036327163501,19.4578001950836
67,"UNKNOWN","Monkey",5.53779906106079,1,1,1.15632470114214,1.5540116183805e-05,0.00365757621288459,0.697528505628366,0.00122445409244935,0.206736379641228,41.3489536893027
68,"UNKNOWN","Monkey",4.52176081227221,1,1,1.54345557955619,2.19042574343981e-05,0.00527739727128851,1.28263859368436,0.000835192459014311,0.192129382689011,23.2449961325442
69,"UNKNOWN","Monkey",6.448348325886,1,1,0.819008470297744,1.79485324971482e-05,0.00402892384863441,0.562182510208134,0.00142724165935452,0.229023288480496,33.5071940391395
70,"UNKNOWN","Monkey",3.3618972102934,1,1,1.11346287121105,2.54045809241837e-05,0.00629771653053391,1.08017842989426,0.00153125398579363,0.345433367235895,16.1006600695416
71,"UNKNOWN","Monkey",3.4374027435842,1,1,0.714002229474225,2.17349053136011e-05,0.00458594187223969,1.23114889367308,0.00101349534658342,0.53719608313583,23.5305089546656
72,"UNKNOWN","Monkey",4.16761840701458,1,1,0.862363605363208,1.97353111660568e-05,0.0062304177835268,0.849773875630567,0.00100519404816711,0.225060153819524,20.2631443275484
73,"UNKNOWN","Monkey",7.74553813494068,1,1,1.32759949041003,2.0705927214231e-05,0.00779426047806256,0.688975784340487,0.00125318765623139,0.241145530093466,25.8906886512435
74,"UNKNOWN","Monkey",4.65856627126158,1,1,0.758049371565154,1.64024041043946e-05,0.00503826514756255,0.844154304832087,0.000992692940055883,0.138865808438554,24.697673909538
75,"UNKNOWN","Monkey",6.82767075897552,1,1,0.950379006809118,1.59771917915641e-05,0.00530626282309716,0.670421004994646,0.000718694549310483,0.19764029872075,16.2612501202387
76,"UNKNOWN","Monkey",3.06637238760775,1,1,1.05508353801923,1.65325516827242e-05,0.0043802895521565,0.639796509373152,0.000554917605721782,0.196379271403875,16.8746366412496
77,"UNKNOWN","Monkey",4.50936538284149,1,1,1.2958981795544,2.56716458743504e-05,0.0051761535170763,1.00927794839442,0.00129172736169738,0.314603609598981,15.4695011902453
78,"UNKNOWN","Monkey",6.38682386855913,1,1,1.52278065429104,3.87356374016064e-05,0.00565258045726754,0.976576946143753,0.00108072493121182,0.258101477035081,16.9090103978489
79,"UNKNOWN","Monkey",3.12753890693539,1,1,0.991151484044378,2.13039813292243e-05,0.00656420101975613,1.38394965033637,0.00102202026672801,0.175422203039407,25.5388632070622
80,"UNKNOWN","Monkey",6.76474016474781,1,1,1.65675277887172,1.49817201665642e-05,0.00543076328257796,0.945956869710313,0.00132307705090532,0.184880053365675,17.2744110892816
81,"UNKNOWN","Monkey",3.9883135836517,1,1,1.06648119655861,1.47281245889421e-05,0.0060541760950128,0.916444638966276,0.00080860639632995,0.216630365777131,19.7763522677836
82,"UNKNOWN","Monkey",7.5776930300415,1,1,1.00039617370893,1.53494601905771e-05,0.00735246060676476,0.926837999578905,0.000768746342354133,0.304253724135768,30.1076425043837
83,"UNKNOWN","Monkey",2.29929221714814,1,1,0.802941907005265,1.67333289620402e-05,0.00469184056687389,1.1824413013259,0.0010293645215101,0.25634046006597,20.53373707677
84,"UNKNOWN","Monkey",2.35344950684972,1,1,1.67385595687888,1.92097765900544e-05,0.00462623823072205,0.795853061677745,0.00277479783527747,0.100367185007793,19.7921779313702
85,"UNKNOWN","Monkey",4.65518081218711,1,1,1.20932568784338,1.82270640145491e-05,0.0108324188308403,0.579187526393009,0.00107173700457191,0.277619494670172,26.3501147631313
86,"UNKNOWN","Monkey",4.33575753231335,1,1,0.923245260710707,1.23988349529388e-05,0.00590398269025516,0.86361516341066,0.000690710818825309,0.231899934298755,27.536426849709
87,"UNKNOWN","Monkey",7.59022655970893,1,1,0.693551890978431,1.42006017423564e-05,0.00547158062706491,0.787625742183246,0.00130709128867522,0.214309451063419,18.2077282537772
88,"UNKNOWN","Monkey",4.12191479472533,1,1,1.40229504217182,2.00156397866725e-05,0.00828219545896205,1.31150101692489,0.00118150768685644,0.2533120158532,27.0351113572129
89,"UNKNOWN","Monkey",3.73475579625683,1,1,2.01986931124375,3.12284502277388e-05,0.00421074421202647,0.763923023696304,0.000795270670305755,0.19563525672855,30.8042013904066
90,"UNKNOWN","Monkey",7.28401026748308,1,1,1.8371507673175,1.75212059989008e-05,0.00509993177907834,0.653959263976182,0.000846528449068804,0.263399104725959,12.2863567948513
91,"UNKNOWN","Monkey",6.67597147108799,1,1,1.81881914149375,2.89442929070271e-05,0.00485621490470135,1.01505720760136,0.000902888242562115,0.173568337011336,16.4469231310698
92,"UNKNOWN","Monkey",6.66953830452149,1,1,1.29091420230316,1.48003104684756e-05,0.00553330547174843,0.814596169241386,0.000887177236257606,0.247268696089386,29.5207972415827
93,"UNKNOWN","Monkey",5.14088076685596,1,1,1.04531965472921,1.72228264375613e-05,0.00535320705438319,1.05156909166464,0.00106681662415229,0.143294633678481,13.110356576908
94,"UNKNOWN","Monkey",6.7887932429038,1,1,0.824642783910943,1.74152920022896e-05,0.00943456050810287,0.985652510554738,0.00146464453699812,0.242324177217558,18.6781539500582
95,"UNKNOWN","Monkey",6.8284112107141,1,1,1.5978618710909,1.21263508538704e-05,0.00891372886219817,0.626386601007084,0.000742384608354317,0.230144554412342,8.57847177614017
96,"UNKNOWN","Monkey",6.41786780600337,1,1,0.700132513248977,1.90315189085941e-05,0.00705665402948899,0.53159296100048,0.000578577469912304,0.286742874089943,18.5213203394756
97,"UNKNOWN","Monkey",5.95331812275262,1,1,1.3392188279455,7.91398372909959e-06,0.0060687544087072,0.807537776421364,0.000873706231133223,0.320951514037942,14.7214631747217
98,"UNKNOWN","Monkey",5.17742402068219,1,1,1.42182679709564,2.39043860050512e-05,0.00398049253059501,1.41892204377434,0.000774772308204935,0.209553396862488,12.5766302296776
99,"UNKNOWN","Monkey",4.01509369724202,1,1,1.0647183730175,1.57311875050263e-05,0.00585072967688504,0.72007862861549,0.0011495037890056,0.301964352934764,22.8622330957024
